id,filename,suggested_alt_es,suggested_alt_en,project,service
9bf505712d20,Clementina_01-350x350.jpg,Proyecto 350x350: Clementina 01 350x350,Project 350x350: Clementina 01 350x350,350x350,
5138f66783c5,Alexander_Arrechea_01-99999x500.jpg,Proyecto 99999x500: Alexander Arrechea 01 99999x500,Project 99999x500: Alexander Arrechea 01 99999x500,99999x500,
14df7f91ca78,Serena_13-99999x500.jpg,Proyecto 99999x500: Serena 13 99999x500,Project 99999x500: Serena 13 99999x500,99999x500,
f4a53c851feb,patina_05-272x182.jpg,Proyecto 272x182: patina 05 272x182,Project 272x182: patina 05 272x182,272x182,patina
339b95f7b2c0,Mujer_Pajaros_01.jpg,Proyecto mujer: Mujer Pajaros 01,Project mujer: Mujer Pajaros 01,mujer,
0c5c2e513999,Marble-Sculpture_02-300x169.jpg,Proyecto 300x169: Marble Sculpture 02 300x169,Project 300x169: Marble Sculpture 02 300x169,300x169,sculpture-modeling
bdfa6e09fb2a,Saltamonte_03-768x477.jpg,Proyecto 768x477: Saltamonte 03 768x477,Project 768x477: Saltamonte 03 768x477,768x477,
5db8ba529111,Equilibrio_04-500x99999.jpg,Proyecto 500x99999: Equilibrio 04 500x99999,Project 500x99999: Equilibrio 04 500x99999,500x99999,
d3ac6f06d756,Sculture__Modeling_services-272x182.jpg,Proyecto 272x182: Sculture  Modeling services 272x182,Project 272x182: Sculture  Modeling services 272x182,272x182,sculpture-modeling
5aed8e2a28fc,Micaela_10.jpg,Proyecto micaela: Micaela 10,Project micaela: Micaela 10,micaela,
e11b2f68ca2f,Micaela_10-768x432.jpg,Proyecto 768x432: Micaela 10 768x432,Project 768x432: Micaela 10 768x432,768x432,
1277696c9829,Restoration_Guajiro-Reide-Molina.jpg,Proyecto guajiro: Restoration Guajiro Reide Molina,Project guajiro: Restoration Guajiro Reide Molina,guajiro,restoration
79d719cf860d,sculpture-enlargement_03-272x182.jpg,Proyecto 272x182: sculpture enlargement 03 272x182,Project 272x182: sculpture enlargement 03 272x182,272x182,sculpture-modeling
aa3d1a255ce9,Poco_Nosotros_03-500x99999.jpg,Proyecto 500x99999: Poco Nosotros 03 500x99999,Project 500x99999: Poco Nosotros 03 500x99999,500x99999,
ddb7c8abd5c7,Saltamonte_07-272x182.jpg,Proyecto 272x182: Saltamonte 07 272x182,Project 272x182: Saltamonte 07 272x182,272x182,
f61a1929ebe8,gata-arg-oliva-169x300.jpg,Proyecto 169x300: gata arg oliva 169x300,Project 169x300: gata arg oliva 169x300,169x300,
f2548543967e,Serena_03-600x400.jpg,Proyecto 600x400: Serena 03 600x400,Project 600x400: Serena 03 600x400,600x400,
891e3bb56cae,Welding_Polish_17-272x182.jpg,Proyecto 272x182: Welding Polish 17 272x182,Project 272x182: Welding Polish 17 272x182,272x182,welding-polish
48a8511b6ff8,Bronze_02-300x199.jpg,Proyecto 300x199: Bronze 02 300x199,Project 300x199: Bronze 02 300x199,300x199,bronze-casting
71daf258a897,Alexander_Arrechea_14-500x99999.jpg,Proyecto 500x99999: Alexander Arrechea 14 500x99999,Project 500x99999: Alexander Arrechea 14 500x99999,500x99999,
f1e538f6d87a,Water-_Jet_08.jpg,Proyecto jet: Water  Jet 08,Project jet: Water  Jet 08,jet,water-jet
b242ace8f3d2,Eva_05-272x182.jpg,Proyecto 272x182: Eva 05 272x182,Project 272x182: Eva 05 272x182,272x182,
f1e492830df7,American_Mask_04-272x182.jpg,Proyecto 272x182: American Mask 04 272x182,Project 272x182: American Mask 04 272x182,272x182,
837f5dae8db1,Silicon_Rubber_Molding_05-150x150.jpg,Proyecto 150x150: Silicon Rubber Molding 05 150x150,Project 150x150: Silicon Rubber Molding 05 150x150,150x150,silicon-rubber-molding
4d6b18513aac,Welding_Polish_18-768x596.jpg,Proyecto polish: Welding Polish 18 768x596,Project polish: Welding Polish 18 768x596,polish,welding-polish
8e4b80cd4589,Reflexion_07-600x400.jpg,Proyecto 600x400: Reflexion 07 600x400,Project 600x400: Reflexion 07 600x400,600x400,
89da5ae8223a,Maquina_de_Coser_01-150x150.jpg,Proyecto 150x150: Maquina de Coser 01 150x150,Project 150x150: Maquina de Coser 01 150x150,150x150,
2e9ce9d8efad,Micaela_10-500x99999.jpg,Proyecto 500x99999: Micaela 10 500x99999,Project 500x99999: Micaela 10 500x99999,500x99999,
ccc7829e4c74,Ceramic_Shell_06-600x400.jpg,Proyecto 600x400: Ceramic Shell 06 600x400,Project 600x400: Ceramic Shell 06 600x400,600x400,ceramic-shell
cfa1ed263ef3,Viaje_Fantastico_Fabelo_03-272x182.jpg,Proyecto 272x182: Viaje Fantastico Fabelo 03 272x182,Project 272x182: Viaje Fantastico Fabelo 03 272x182,272x182,
7c65bc27fdd4,Carlos_Manuel_de_Cespedes_02-497x450.jpg,Proyecto carlos: Carlos Manuel de Cespedes 02 497x450,Project carlos: Carlos Manuel de Cespedes 02 497x450,carlos,
9f6a0c9ef14a,Alexander_Arrechea_09-167x300.jpg,Proyecto alexander: Alexander Arrechea 09 167x300,Project alexander: Alexander Arrechea 09 167x300,alexander,
45fe2cef40fe,Marble-Sculpture_03-176x300.jpg,Proyecto marble: Marble Sculpture 03 176x300,Project marble: Marble Sculpture 03 176x300,marble,sculpture-modeling
43a6ee3c6bc8,El_Gran_Viaje_02.jpg,Proyecto gran: El Gran Viaje 02,Project gran: El Gran Viaje 02,gran,
e1f3529e3d85,sculpture-enlargement_06-272x182.jpg,Proyecto 272x182: sculpture enlargement 06 272x182,Project 272x182: sculpture enlargement 06 272x182,272x182,sculpture-modeling
2feb0a0995c6,Serena_14-600x400.jpg,Proyecto 600x400: Serena 14 600x400,Project 600x400: Serena 14 600x400,600x400,
7c943e3198e0,home-run-art-foundry02-150x150.jpg,Proyecto 150x150: home run art foundry02 150x150,Project 150x150: home run art foundry02 150x150,150x150,bronze-casting
60bf6f3145fe,patina_16-150x150.jpg,Proyecto 150x150: patina 16 150x150,Project 150x150: patina 16 150x150,150x150,patina
5ca37add72b7,Viaje_Fantastico_Fabelo_02-300x186.jpg,Proyecto 300x186: Viaje Fantastico Fabelo 02 300x186,Project 300x186: Viaje Fantastico Fabelo 02 300x186,300x186,
fa3e88b63cb0,Maquina_de_Coser_02-768x477.jpg,Proyecto 768x477: Maquina de Coser 02 768x477,Project 768x477: Maquina de Coser 02 768x477,768x477,
e0451411e555,Marble-Sculpture_04-150x150.jpg,Proyecto 150x150: Marble Sculpture 04 150x150,Project 150x150: Marble Sculpture 04 150x150,150x150,sculpture-modeling
2a80867ed9e0,Wax_Casting_07-150x150.jpg,Proyecto 150x150: Wax Casting 07 150x150,Project 150x150: Wax Casting 07 150x150,150x150,bronze-casting
7e4b72a9c637,American_Mask_02-500x450.jpg,Proyecto 500x450: American Mask 02 500x450,Project 500x450: American Mask 02 500x450,500x450,
bb489124cf84,Equilibrio_09-150x150.jpg,Proyecto 150x150: Equilibrio 09 150x150,Project 150x150: Equilibrio 09 150x150,150x150,
81353b2bae95,Viaje_Fantastico_Fabelo_06-600x400.jpg,Proyecto 600x400: Viaje Fantastico Fabelo 06 600x400,Project 600x400: Viaje Fantastico Fabelo 06 600x400,600x400,
44bc01e285a8,Saltamonte_09-600x400.jpg,Proyecto 600x400: Saltamonte 09 600x400,Project 600x400: Saltamonte 09 600x400,600x400,
c550d96d60fe,Suenos_Lucas_07-587x400.jpg,Proyecto 587x400: Suenos Lucas 07 587x400,Project 587x400: Suenos Lucas 07 587x400,587x400,
fed82dd6cd46,patina_14-272x182.jpg,Proyecto 272x182: patina 14 272x182,Project 272x182: patina 14 272x182,272x182,patina
0b51ba1cf408,Micaela_08-500x450.jpg,Proyecto 500x450: Micaela 08 500x450,Project 500x450: Micaela 08 500x450,500x450,
497da03efd01,Wood_Crates_01-272x182.jpg,Proyecto 272x182: Wood Crates 01 272x182,Project 272x182: Wood Crates 01 272x182,272x182,wood-crates
8c9d9d63fa38,Micaela_08-500x99999.jpg,Proyecto 500x99999: Micaela 08 500x99999,Project 500x99999: Micaela 08 500x99999,500x99999,
99e54d419ec2,Water-_Jet_03-272x182.jpg,Proyecto 272x182: Water  Jet 03 272x182,Project 272x182: Water  Jet 03 272x182,272x182,water-jet
3ea5472a6126,Micaela_07-768x432.jpg,Proyecto 768x432: Micaela 07 768x432,Project 768x432: Micaela 07 768x432,768x432,
de91a90d10e6,Bronze_02-600x400.jpg,Proyecto 600x400: Bronze 02 600x400,Project 600x400: Bronze 02 600x400,600x400,bronze-casting
7b65c980deaf,El_Gran_Viaje_02-672x450.jpg,Proyecto gran: El Gran Viaje 02 672x450,Project gran: El Gran Viaje 02 672x450,gran,
ed5704617302,Viaje_Fantastico_Fabelo_13-272x182.jpg,Proyecto 272x182: Viaje Fantastico Fabelo 13 272x182,Project 272x182: Viaje Fantastico Fabelo 13 272x182,272x182,
5c0c6147846c,Reflexion_01-500x99999.jpg,Proyecto 500x99999: Reflexion 01 500x99999,Project 500x99999: Reflexion 01 500x99999,500x99999,
f86a84ecd5c3,Suenos_Lucas_05.jpg,Proyecto lucas: Suenos Lucas 05,Project lucas: Suenos Lucas 05,lucas,
e864fe83f966,Marble-Sculpture_04-447x400.jpg,Proyecto marble: Marble Sculpture 04 447x400,Project marble: Marble Sculpture 04 447x400,marble,sculpture-modeling
b27f3b3f5490,Equilibrio_05.jpg,Proyecto equilibrio: Equilibrio 05,Project equilibrio: Equilibrio 05,equilibrio,
d775e692382f,muchacha_condenada_a_vivir_con_una_piedra_en_la_cabeza-150x150.jpg,Proyecto 150x150: muchacha condenada a vivir con una piedra en la cabeza 150x150,Project 150x150: muchacha condenada a vivir con una piedra en la cabeza 150x150,150x150,
b6205be539ba,Micaela_07-500x99999.jpg,Proyecto 500x99999: Micaela 07 500x99999,Project 500x99999: Micaela 07 500x99999,500x99999,
5dbf04b3a35c,patina_04-500x99999.jpg,Proyecto 500x99999: patina 04 500x99999,Project 500x99999: patina 04 500x99999,500x99999,patina
e8a8c49a8680,El_Gran_Viaje_01-272x182.jpg,Proyecto 272x182: El Gran Viaje 01 272x182,Project 272x182: El Gran Viaje 01 272x182,272x182,
5d882bb975b0,patina_22-150x150.jpg,Proyecto 150x150: patina 22 150x150,Project 150x150: patina 22 150x150,150x150,patina
5775413cd646,Maquina_de_Coser_03-99999x500.jpg,Proyecto 99999x500: Maquina de Coser 03 99999x500,Project 99999x500: Maquina de Coser 03 99999x500,99999x500,
af9e93aca7bd,Equilibrio_09-600x400.jpg,Proyecto 600x400: Equilibrio 09 600x400,Project 600x400: Equilibrio 09 600x400,600x400,
704f05002f14,Sculture__Modeling_12-272x182.jpg,Proyecto 272x182: Sculture  Modeling 12 272x182,Project 272x182: Sculture  Modeling 12 272x182,272x182,sculpture-modeling
4a63151a2eb4,Water-_Jet_03-768x329.jpg,Proyecto jet: Water  Jet 03 768x329,Project jet: Water  Jet 03 768x329,jet,water-jet
1d3d41db9b7b,Alexander_Arrechea_01-150x150.jpg,Proyecto 150x150: Alexander Arrechea 01 150x150,Project 150x150: Alexander Arrechea 01 150x150,150x150,
60a0151dcb00,Micaela_08-600x400.jpg,Proyecto 600x400: Micaela 08 600x400,Project 600x400: Micaela 08 600x400,600x400,
5cb59bf269c7,Maquina_de_Coser_01-587x400.jpg,Proyecto 587x400: Maquina de Coser 01 587x400,Project 587x400: Maquina de Coser 01 587x400,587x400,
ee383958d12c,Equilibrio_02-150x150.jpg,Proyecto 150x150: Equilibrio 02 150x150,Project 150x150: Equilibrio 02 150x150,150x150,
fd00a0f6fd2d,Eva_06.jpg,Proyecto eva: Eva 06,Project eva: Eva 06,eva,
c5b8569ca614,Viaje_Fantastico_Fabelo_04.jpg,Proyecto fabelo: Viaje Fantastico Fabelo 04,Project fabelo: Viaje Fantastico Fabelo 04,fabelo,
ea486f0e754e,Sculture__Modeling_02.jpg,Proyecto modeling: Sculture  Modeling 02,Project modeling: Sculture  Modeling 02,modeling,sculpture-modeling
a15e7aebe514,Marble-Sculpture_01-600x400.jpg,Proyecto 600x400: Marble Sculpture 01 600x400,Project 600x400: Marble Sculpture 01 600x400,600x400,sculpture-modeling
210aae35d40b,Viaje_Fantastico_Fabelo_14-600x400.jpg,Proyecto 600x400: Viaje Fantastico Fabelo 14 600x400,Project 600x400: Viaje Fantastico Fabelo 14 600x400,600x400,
338aa5097316,Eva_09-600x400.jpg,Proyecto 600x400: Eva 09 600x400,Project 600x400: Eva 09 600x400,600x400,
89134e1a684a,Engineering01-600x400.jpg,Proyecto 600x400: Engineering01 600x400,Project 600x400: Engineering01 600x400,600x400,engineering
0e5bd0a2d7c3,run-art-foundry-logo-150x150.png,Proyecto 150x150: run art foundry logo 150x150,Project 150x150: run art foundry logo 150x150,150x150,bronze-casting
5bd8b887016d,Micaela_02-500x450.jpg,Proyecto 500x450: Micaela 02 500x450,Project 500x450: Micaela 02 500x450,500x450,
7d5bbf2b0391,Reflexion_01-600x400.jpg,Proyecto 600x400: Reflexion 01 600x400,Project 600x400: Reflexion 01 600x400,600x400,
0ea583e1f2cc,Ceramic_Shell_12-768x432.jpg,Proyecto 768x432: Ceramic Shell 12 768x432,Project 768x432: Ceramic Shell 12 768x432,768x432,ceramic-shell
a41f87339633,Saltamonte_05-600x400.jpg,Proyecto 600x400: Saltamonte 05 600x400,Project 600x400: Saltamonte 05 600x400,600x400,
35e6eadbd629,Maquina_de_Coser_07-196x300.jpg,Proyecto 196x300: Maquina de Coser 07 196x300,Project 196x300: Maquina de Coser 07 196x300,196x300,
3375b04f5cff,American_Mask_04-592x400.jpg,Proyecto american: American Mask 04 592x400,Project american: American Mask 04 592x400,american,
8d401be0ff0c,Micaela_02-99999x500.jpg,Proyecto 99999x500: Micaela 02 99999x500,Project 99999x500: Micaela 02 99999x500,99999x500,
72589f6eddf2,una-fabrica-de-arte-150x142.jpg,RUN Art Foundry: una fabrica de arte 150x142,RUN Art Foundry: una fabrica de arte 150x142,,
05cbbdd3fda1,Maquina_de_Coser_01-196x300.jpg,Proyecto 196x300: Maquina de Coser 01 196x300,Project 196x300: Maquina de Coser 01 196x300,196x300,
2b8814d94bf4,Water-_Jet_08-215x300.jpg,Proyecto jet: Water  Jet 08 215x300,Project jet: Water  Jet 08 215x300,jet,water-jet
51c47f6c88e7,patina_18-600x400.jpg,Proyecto 600x400: patina 18 600x400,Project 600x400: patina 18 600x400,600x400,patina
05d1fd632f30,Alexander_Arrechea_13-500x400.jpg,Proyecto alexander: Alexander Arrechea 13 500x400,Project alexander: Alexander Arrechea 13 500x400,alexander,
2f61df22489f,Poco_Nosotros_09.jpg,Proyecto nosotros: Poco Nosotros 09,Project nosotros: Poco Nosotros 09,nosotros,
c1215da3c69f,Clementina_03-300x186.jpg,Proyecto 300x186: Clementina 03 300x186,Project 300x186: Clementina 03 300x186,300x186,
9922e4f1f8d8,Eva_09-150x150.jpg,Proyecto 150x150: Eva 09 150x150,Project 150x150: Eva 09 150x150,150x150,
a2f09a5bcf44,sculpture-enlargement_02-272x182.jpg,Proyecto 272x182: sculpture enlargement 02 272x182,Project 272x182: sculpture enlargement 02 272x182,272x182,sculpture-modeling
27edd43afa21,Dewax_03.jpg,Proyecto dewax: Dewax 03,Project dewax: Dewax 03,dewax,wax-casting
50f732e97480,Contra_Corriente_02-150x150.jpg,Proyecto 150x150: Contra Corriente 02 150x150,Project 150x150: Contra Corriente 02 150x150,150x150,
23c40e8005f7,Water-_Jet_07-768x489.jpg,Proyecto jet: Water  Jet 07 768x489,Project jet: Water  Jet 07 768x489,jet,water-jet
5c1e138f0744,patina_17-162x300.jpg,Proyecto patina: patina 17 162x300,Project patina: patina 17 162x300,patina,patina
184b52cb77ed,Wax_Casting_08.jpg,Proyecto wax: Wax Casting 08,Project wax: Wax Casting 08,wax,bronze-casting
2bc4a0b9b172,Alexander_Arrechea_04-272x182.jpg,Proyecto 272x182: Alexander Arrechea 04 272x182,Project 272x182: Alexander Arrechea 04 272x182,272x182,
eb8e4c9a6aa7,Eva_03-272x182.jpg,Proyecto 272x182: Eva 03 272x182,Project 272x182: Eva 03 272x182,272x182,
76e8aeba582d,Suenos_Lucas_07-272x182.jpg,Proyecto 272x182: Suenos Lucas 07 272x182,Project 272x182: Suenos Lucas 07 272x182,272x182,
790615918c37,Serena_12.jpg,Proyecto serena: Serena 12,Project serena: Serena 12,serena,
113fc1b58f51,Reflexion_08-99999x500.jpg,Proyecto 99999x500: Reflexion 08 99999x500,Project 99999x500: Reflexion 08 99999x500,99999x500,
b1869f5d7a33,Durga_Ma_06-500x450.jpg,Proyecto 500x450: Durga Ma 06 500x450,Project 500x450: Durga Ma 06 500x450,500x450,
d9dfb309b1f9,Restoration_01-272x182.jpg,Proyecto 272x182: Restoration 01 272x182,Project 272x182: Restoration 01 272x182,272x182,restoration
94d0faa72144,Lira_05-587x400.jpg,Proyecto 587x400: Lira 05 587x400,Project 587x400: Lira 05 587x400,587x400,
d0d68294658a,Contra_Corriente_02-500x99999.jpg,Proyecto 500x99999: Contra Corriente 02 500x99999,Project 500x99999: Contra Corriente 02 500x99999,500x99999,
5c624beb80c0,Lira_04-99999x500.jpg,Proyecto 99999x500: Lira 04 99999x500,Project 99999x500: Lira 04 99999x500,99999x500,
b2833ff81683,Durga_Ma_05-150x150.jpg,Proyecto 150x150: Durga Ma 05 150x150,Project 150x150: Durga Ma 05 150x150,150x150,
e8bba4d1cd3d,Carlos_Manuel_de_Cespedes_01-497x400.jpg,Proyecto carlos: Carlos Manuel de Cespedes 01 497x400,Project carlos: Carlos Manuel de Cespedes 01 497x400,carlos,
2843c21416bf,Carlos_Manuel_de_Cespedes_03-497x450.jpg,Proyecto carlos: Carlos Manuel de Cespedes 03 497x450,Project carlos: Carlos Manuel de Cespedes 03 497x450,carlos,
a19e198f8bb8,Clementina_03-350x350.jpg,Proyecto 350x350: Clementina 03 350x350,Project 350x350: Clementina 03 350x350,350x350,
f9f31099f503,Viaje_Fantastico_Fabelo_13-161000x99999.jpg,Proyecto fabelo: Viaje Fantastico Fabelo 13 161000x99999,Project fabelo: Viaje Fantastico Fabelo 13 161000x99999,fabelo,
2301a616d26e,Suenos_Lucas_09.jpg,Proyecto lucas: Suenos Lucas 09,Project lucas: Suenos Lucas 09,lucas,
dc5f65611bb3,Equilibrio_04-600x400.jpg,Proyecto 600x400: Equilibrio 04 600x400,Project 600x400: Equilibrio 04 600x400,600x400,
d8cdb4a1643a,Las_Cosas_Cambian_by_The_Merger-272x182.jpg,Proyecto 272x182: Las Cosas Cambian by The Merger 272x182,Project 272x182: Las Cosas Cambian by The Merger 272x182,272x182,
eaf2d5ed4925,Durga_Ma_05-500x99999.jpg,Proyecto 500x99999: Durga Ma 05 500x99999,Project 500x99999: Durga Ma 05 500x99999,500x99999,
11f38b5d7048,Poco_Nosotros_07-272x182.jpg,Proyecto 272x182: Poco Nosotros 07 272x182,Project 272x182: Poco Nosotros 07 272x182,272x182,
512136630ef0,Durga_Ma_07-590x450.jpg,Proyecto durga: Durga Ma 07 590x450,Project durga: Durga Ma 07 590x450,durga,
6e6b6d690637,Sculture__Modeling_21-150x150.jpg,Proyecto 150x150: Sculture  Modeling 21 150x150,Project 150x150: Sculture  Modeling 21 150x150,150x150,sculpture-modeling
00532f6bff04,Alexander_Arrechea_09-272x182.jpg,Proyecto 272x182: Alexander Arrechea 09 272x182,Project 272x182: Alexander Arrechea 09 272x182,272x182,
6303cf218304,Lira_09-99999x500.jpg,Proyecto 99999x500: Lira 09 99999x500,Project 99999x500: Lira 09 99999x500,99999x500,
566768d47b61,Durga_Ma_07-500x450.jpg,Proyecto 500x450: Durga Ma 07 500x450,Project 500x450: Durga Ma 07 500x450,500x450,
c9402ce14035,Water-_Jet_08-359x400.jpg,Proyecto jet: Water  Jet 08 359x400,Project jet: Water  Jet 08 359x400,jet,water-jet
f6522f6288a8,American_Mask_06-150x150.jpg,Proyecto 150x150: American Mask 06 150x150,Project 150x150: American Mask 06 150x150,150x150,
b27c81c1f1e3,Poco_Nosotros_06-99999x500.jpg,Proyecto 99999x500: Poco Nosotros 06 99999x500,Project 99999x500: Poco Nosotros 06 99999x500,99999x500,
8984161473bb,Armonia_04-1-500x99999.jpg,Proyecto 500x99999: Armonia 04 1 500x99999,Project 500x99999: Armonia 04 1 500x99999,500x99999,
41ec98e0b607,Sculture__Modeling_12-201x300.jpg,Proyecto modeling: Sculture  Modeling 12 201x300,Project modeling: Sculture  Modeling 12 201x300,modeling,sculpture-modeling
f137247f5df9,Lira_09-196x300.jpg,Proyecto 196x300: Lira 09 196x300,Project 196x300: Lira 09 196x300,196x300,
bc8d55b693fe,Viaje_Fantastico_Fabelo_09-500x99999.jpg,Proyecto 500x99999: Viaje Fantastico Fabelo 09 500x99999,Project 500x99999: Viaje Fantastico Fabelo 09 500x99999,500x99999,
7d2c49868ab2,Viaje_Fantastico_Fabelo_04-587x400.jpg,Proyecto 587x400: Viaje Fantastico Fabelo 04 587x400,Project 587x400: Viaje Fantastico Fabelo 04 587x400,587x400,
ce8745c613c7,Figure_Who_Defines-150x150.jpg,Proyecto 150x150: Figure Who Defines 150x150,Project 150x150: Figure Who Defines 150x150,150x150,
96bafa2c65a5,Silicon_Rubber_Molding_20-491x400.jpg,Proyecto molding: Silicon Rubber Molding 20 491x400,Project molding: Silicon Rubber Molding 20 491x400,molding,silicon-rubber-molding
6fcb00baf1d4,Silicon_Rubber_Molding_08-150x150.jpg,Proyecto 150x150: Silicon Rubber Molding 08 150x150,Project 150x150: Silicon Rubber Molding 08 150x150,150x150,silicon-rubber-molding
fa1c2fa17f90,Wax_Casting_01.jpg,Proyecto wax: Wax Casting 01,Project wax: Wax Casting 01,wax,bronze-casting
3d7d0def976a,Alexander_Arrechea_14-272x182.jpg,Proyecto 272x182: Alexander Arrechea 14 272x182,Project 272x182: Alexander Arrechea 14 272x182,272x182,
5aaf1aac4bf9,Maquina_de_Coser_10-150x150.jpg,Proyecto 150x150: Maquina de Coser 10 150x150,Project 150x150: Maquina de Coser 10 150x150,150x150,
e0c80cf80f96,Reflexion_03-99999x500.jpg,Proyecto 99999x500: Reflexion 03 99999x500,Project 99999x500: Reflexion 03 99999x500,99999x500,
8c252a1d2f22,Bronze_Aluminum_Casting_10-150x150.jpg,Proyecto 150x150: Bronze Aluminum Casting 10 150x150,Project 150x150: Bronze Aluminum Casting 10 150x150,150x150,bronze-casting
15f879ca22b1,Welding_Polish_02-272x182.jpg,Proyecto 272x182: Welding Polish 02 272x182,Project 272x182: Welding Polish 02 272x182,272x182,welding-polish
